Request_ID,Amount,Payment_Method,Payment_Status
5230,44.25,Card,Pending
5231,1.08,Card,Pending
5232,664.67,Wallet,Paid
5233,7.43,Card,Pending
5234,39.61,Cash,Pending
5235,23.17,Cash,Pending
5236,49.27,Cash,Pending
5237,23.46,Cash,Pending
5238,31.25,Cash,Pending
5239,265.36,Cash,Paid
5240,98.94,Card,Pending
5241,58.72,Cash,Pending
5242,76.29,Cash,Pending
5243,960.54,Cash,Paid
5244,45.79,Cash,Pending
5245,36.51,Card,Pending
5246,348.51,Wallet,Paid
5247,39.34,Cash,Pending
5248,9.46,Card,Pending
5249,857.75,Card,Paid
5250,17.0,Cash,Pending
5251,56.3,Card,Pending
5252,911.52,Cash,Paid
5253,44.48,Cash,Pending
5254,660.85,Wallet,Paid
5255,307.51,Cash,Paid
5256,35.14,Cash,Pending
5257,9.25,Card,Pending
5258,166.55,Wallet,Paid
5259,81.46,Cash,Pending
5260,377.77,Wallet,Paid
5261,97.21,Cash,Pending
5262,36.81,Cash,Pending
5263,42.28,Card,Pending
5264,309.05,Wallet,Paid
5265,416.58,Wallet,Paid
5266,371.17,Cash,Paid
5267,28.44,Card,Pending
5268,406.88,Card,Paid
5269,0.53,Card,Pending
5270,934.06,Cash,Paid
5271,541.93,Cash,Paid
5272,38.62,Card,Pending
5273,82.01,Cash,Pending
5274,55.87,Cash,Pending
5275,52.86,Card,Pending
5276,96.45,Cash,Pending
5277,824.56,Cash,Paid
5278,91.52,Card,Pending
5279,271.74,Card,Paid
5280,19.11,Cash,Pending
5281,23.24,Cash,Pending
5282,9.22,Cash,Pending
5283,68.68,Card,Pending
5284,74.55,Card,Pending
5285,72.07,Card,Pending
5286,32.0,Card,Pending
5287,88.38,Cash,Pending
5288,89.7,Cash,Pending
5289,27.91,Card,Pending
5290,60.71,Cash,Pending
5291,67.2,Cash,Paid
5292,744.83,Cash,Paid
5293,82.88,Cash,Pending
5294,40.46,Card,Pending
5295,71.61,Cash,Pending
5296,61.61,Card,Pending
5297,467.13,Card,Paid
5298,25.74,Cash,Pending
5299,59.75,Cash,Pending
5300,70.2,Card,Pending
5301,507.13,Card,Paid
5302,851.32,Wallet,Paid
5303,8.68,Cash,Pending
5304,38.32,Cash,Pending
5305,422.2,Cash,Paid
5306,377.03,Cash,Paid
5307,55.8,Cash,Pending
5308,34.76,Card,Pending
5309,316.75,Wallet,Paid
5310,528.4,Wallet,Paid
5311,370.45,Card,Paid
5312,30.72,Card,Pending
5313,325.58,Cash,Paid
5314,281.33,Wallet,Paid
5315,93.06,Cash,Pending
5316,31.6,Cash,Pending
5317,71.88,Card,Pending
5318,376.16,Card,Paid
5319,266.66,Cash,Paid
5320,24.53,Cash,Pending
5321,99.04,Card,Pending
5322,776.01,Card,Paid
5323,504.83,Wallet,Paid
5324,536.85,Cash,Paid
5325,28.24,Cash,Pending
5326,53.43,Cash,Pending
5327,91.34,Cash,Pending
5328,39.66,Cash,Pending
5329,0.27,Card,Pending
5330,76.54,Card,Paid
5331,12.44,Cash,Pending
5332,687.58,Wallet,Paid
5333,42.9,Card,Pending
5334,157.16,Wallet,Paid
5335,43.37,Cash,Pending
5336,48.12,Cash,Pending
5337,994.59,Cash,Paid
5338,55.64,Cash,Pending
5339,5.69,Cash,Pending
5340,100.68,Wallet,Paid
5341,10.76,Card,Pending
5342,622.78,Wallet,Paid
5343,621.63,Cash,Paid
5344,68.63,Card,Pending
5345,88.04,Card,Pending
5346,489.69,Cash,Paid
5347,61.39,Cash,Pending
5348,67.17,Card,Pending
5349,908.9,Wallet,Paid
5350,1.12,Card,Pending
5351,652.62,Cash,Paid
5352,61.32,Cash,Pending
5353,259.87,Cash,Paid
5354,51.98,Cash,Pending
5355,91.97,Cash,Pending
5356,68.35,Cash,Pending
5357,55.27,Cash,Pending
5358,18.27,Card,Pending
5359,251.3,Card,Paid
5360,359.57,Card,Paid
5361,98.17,Card,Pending
5362,69.2,Card,Pending
5363,631.58,Wallet,Paid
5364,31.7,Cash,Pending
5365,94.94,Card,Pending
5366,194.05,Card,Paid
5367,635.9,Card,Paid
5368,86.55,Card,Pending
5369,521.49,Card,Paid
5370,94.26,Card,Pending
5371,54.68,Card,Pending
5372,12.28,Cash,Pending
5373,51.24,Card,Pending
5374,81.72,Cash,Pending
5375,60.3,Cash,Pending
5376,0.15,Cash,Pending
5377,39.18,Card,Pending
5378,21.27,Card,Pending
5379,42.73,Card,Pending
5380,35.38,Card,Pending
5381,50.14,Cash,Pending
5382,40.07,Cash,Pending
5383,43.15,Cash,Pending
5384,56.73,Card,Pending
5385,91.8,Cash,Pending
5386,52.29,Wallet,Paid
5387,7.69,Card,Pending
5388,64.81,Card,Pending
5389,20.5,Cash,Pending
5390,8.83,Cash,Pending
5391,116.61,Cash,Paid
5392,1.04,Card,Pending
5393,69.36,Cash,Pending
5394,37.09,Cash,Pending
5395,30.25,Card,Pending
5396,65.27,Card,Pending
5397,78.61,Card,Pending
5398,32.84,Cash,Pending
5399,27.54,Cash,Pending
5400,99.79,Card,Pending
5401,94.65,Card,Pending
5402,257.62,Card,Paid
5403,420.49,Cash,Paid
5404,77.41,Cash,Pending
5405,227.57,Card,Paid
5406,47.78,Cash,Pending
5407,96.55,Card,Pending
5408,616.57,Wallet,Paid
5409,66.7,Cash,Pending
5410,64.47,Card,Pending
5411,14.94,Card,Pending
5412,76.05,Cash,Pending
5413,75.67,Card,Pending
5414,5.17,Cash,Pending
5415,32.81,Cash,Pending
5416,25.81,Cash,Pending
5417,6.9,Cash,Pending
5418,92.12,Card,Pending
5419,72.68,Cash,Pending
5420,721.51,Wallet,Paid
5421,72.77,Cash,Pending
5422,729.44,Card,Paid
5423,81.55,Card,Pending
5424,895.27,Card,Paid
5425,49.63,Card,Pending
5426,82.68,Card,Pending
5427,666.71,Card,Paid
5428,59.09,Cash,Pending
5429,15.77,Cash,Pending
5430,55.7,Card,Pending
5431,14.24,Cash,Pending
5432,87.47,Cash,Pending
5433,147.88,Cash,Paid
5434,43.52,Card,Pending
5435,55.26,Card,Pending
5436,13.56,Cash,Pending
5437,87.68,Card,Paid
5438,22.41,Cash,Pending
5439,7.64,Cash,Pending
5440,73.27,Card,Pending
5441,84.87,Card,Pending
5442,2.28,Card,Pending
5443,322.69,Cash,Paid
5444,805.21,Wallet,Paid
5445,14.32,Card,Pending
5446,75.56,Cash,Pending
5447,224.1,Card,Paid
5448,633.75,Wallet,Paid
5449,52.22,Card,Pending
5450,88.01,Card,Pending
5451,90.1,Cash,Pending
5452,59.4,Cash,Pending
5453,60.56,Card,Pending
5454,16.83,Card,Pending
5455,0.75,Card,Pending
5456,387.19,Cash,Paid
5457,983.97,Card,Paid
5458,15.74,Card,Pending
5459,802.8,Wallet,Paid
5460,61.17,Card,Pending
5461,75.9,Cash,Pending
5462,84.26,Card,Pending
5463,21.77,Card,Pending
5464,94.71,Card,Pending
5465,40.72,Cash,Pending
5466,46.49,Cash,Pending
5467,94.82,Card,Pending
5468,6.16,Card,Pending
5469,70.23,Cash,Pending
5470,47.42,Card,Pending
5471,22.01,Cash,Pending
5472,9.62,Cash,Pending
5473,47.17,Card,Pending
5474,978.05,Card,Paid
5475,28.29,Cash,Pending
5476,166.77,Card,Paid
5477,27.5,Card,Pending
5478,53.39,Cash,Pending
5479,35.74,Cash,Pending
5480,54.27,Card,Pending
5481,28.94,Cash,Pending
5482,107.99,Cash,Paid
5483,374.98,Card,Paid
5484,92.89,Card,Pending
5485,51.05,Card,Pending
5486,86.71,Cash,Pending
5487,97.62,Cash,Pending
5488,2.22,Cash,Pending
5489,86.52,Cash,Pending
5490,95.65,Card,Pending
5491,75.97,Cash,Pending
5492,934.42,Card,Paid
5493,336.41,Card,Paid
5494,658.1,Cash,Paid
5495,701.99,Card,Paid
5496,788.9,Cash,Paid
5497,812.25,Cash,Paid
5498,446.66,Wallet,Paid
5499,46.02,Card,Pending
5500,681.09,Wallet,Paid
5501,41.63,Cash,Pending
5502,62.44,Cash,Pending
5503,19.8,Cash,Pending
5504,62.04,Card,Pending
5505,385.42,Card,Paid
5506,7.09,Cash,Pending
5507,71.0,Cash,Pending
5508,81.33,Card,Pending
5509,40.07,Card,Pending
5510,53.77,Cash,Pending
5511,585.69,Wallet,Paid
5512,245.33,Cash,Paid
5513,87.4,Cash,Pending
5514,79.05,Card,Pending
5515,937.47,Cash,Paid
5516,385.32,Wallet,Paid
5517,350.68,Cash,Paid
5518,125.61,Cash,Paid
5519,465.77,Wallet,Paid
5520,92.46,Card,Pending
5521,56.41,Cash,Pending
5522,84.69,Card,Pending
5523,46.61,Cash,Pending
5524,1.14,Card,Pending
5525,18.34,Card,Pending
5526,81.42,Cash,Pending
5527,7.6,Card,Pending
5528,823.31,Card,Paid
5529,630.73,Card,Paid
5530,68.57,Cash,Pending
5531,97.79,Cash,Pending
5532,19.92,Cash,Pending
5533,438.33,Cash,Paid
5534,715.64,Wallet,Paid
5535,28.05,Cash,Pending
5536,490.86,Wallet,Paid
5537,764.95,Cash,Paid
5538,41.95,Cash,Pending
5539,72.73,Card,Pending
5540,635.86,Card,Paid
5541,12.8,Cash,Pending
5542,57.76,Cash,Pending
5543,969.86,Wallet,Paid
5544,9.55,Card,Pending
5545,612.98,Cash,Paid
5546,13.92,Cash,Pending
5547,51.54,Card,Pending
5548,79.06,Cash,Pending
5549,460.24,Cash,Paid
5550,699.29,Wallet,Paid
5551,291.98,Card,Paid
5552,116.99,Wallet,Paid
5553,94.24,Cash,Pending
5554,21.52,Cash,Pending
5555,24.37,Cash,Pending
5556,82.54,Card,Pending
5557,60.57,Card,Pending
5558,22.47,Card,Pending
5559,71.38,Cash,Pending
5560,976.09,Wallet,Paid
5561,45.54,Card,Pending
5562,24.21,Cash,Pending
5563,93.79,Cash,Pending
5564,85.7,Cash,Pending
5565,68.37,Card,Pending
5566,35.24,Card,Pending
5567,59.17,Cash,Pending
5568,41.02,Cash,Pending
5569,599.18,Card,Paid
5570,79.88,Card,Pending
5571,632.7,Wallet,Paid
5572,93.77,Card,Pending
5573,106.48,Cash,Paid
5574,386.11,Wallet,Paid
5575,230.52,Wallet,Paid
5576,995.18,Wallet,Paid
5577,21.96,Cash,Pending
5578,14.84,Card,Pending
5579,77.04,Cash,Pending
5580,79.8,Cash,Pending
5581,32.12,Card,Pending
5582,33.68,Cash,Pending
5583,55.57,Cash,Pending
5584,25.03,Card,Pending
5585,538.75,Card,Paid
5586,92.94,Cash,Pending
5587,84.01,Cash,Pending
5588,187.57,Card,Paid
5589,8.58,Cash,Pending
5590,20.98,Cash,Pending
5591,11.3,Card,Pending
5592,17.31,Card,Pending
5593,804.62,Cash,Paid
5594,688.37,Card,Paid
5595,79.31,Card,Pending
5596,112.53,Cash,Paid
5597,87.98,Card,Pending
5598,82.09,Card,Pending
5599,221.06,Wallet,Paid
5600,99.4,Card,Pending
5601,64.29,Card,Pending
5602,76.36,Cash,Pending
5603,501.19,Cash,Paid
5604,29.16,Card,Pending
5605,17.46,Card,Pending
5606,35.93,Cash,Pending
5607,48.5,Card,Pending
5608,195.55,Cash,Paid
5609,39.94,Cash,Pending
5610,58.42,Card,Pending
5611,75.88,Card,Pending
5612,81.76,Card,Pending
5613,11.46,Cash,Pending
5614,25.09,Card,Pending
5615,84.45,Cash,Pending
5616,43.48,Card,Pending
5617,71.88,Card,Pending
5618,52.61,Cash,Pending
5619,60.89,Card,Pending
5620,5.61,Card,Pending
5621,79.93,Card,Pending
5622,7.38,Cash,Pending
5623,86.62,Card,Pending
5624,87.28,Cash,Pending
5625,466.4,Wallet,Paid
5626,77.29,Cash,Pending
5627,1.34,Cash,Pending
5628,55.04,Cash,Pending
5629,879.59,Cash,Paid
5630,11.49,Card,Pending
5631,460.35,Card,Paid
5632,488.78,Card,Paid
5633,18.56,Card,Pending
5634,19.54,Cash,Pending
5635,62.58,Card,Pending
5636,30.12,Card,Pending
5637,90.31,Cash,Pending
5638,45.06,Card,Pending
5639,30.66,Cash,Pending
5640,807.58,Card,Paid
5641,62.35,Card,Pending
5642,49.11,Card,Pending
5643,94.25,Cash,Pending
5644,86.24,Cash,Pending
5645,31.91,Cash,Pending
5646,49.72,Card,Pending
5647,187.79,Cash,Paid
5648,16.15,Cash,Pending
5649,98.94,Card,Pending
5650,74.33,Card,Pending
5651,1.22,Cash,Pending
5652,336.88,Cash,Paid
5653,93.21,Cash,Pending
5654,24.43,Cash,Pending
5655,75.86,Cash,Pending
5656,63.77,Cash,Pending
5657,26.41,Cash,Pending
5658,513.11,Cash,Paid
5659,732.61,Card,Paid
5660,21.96,Card,Pending
5661,19.22,Card,Pending
5662,7.08,Card,Pending
5663,439.96,Cash,Paid
5664,60.66,Cash,Pending
5665,729.9,Cash,Paid
5666,666.69,Wallet,Paid
5667,5.08,Cash,Pending
5668,257.49,Cash,Paid
5669,981.25,Cash,Paid
5670,56.92,Card,Pending
5671,752.41,Card,Paid
5672,69.76,Cash,Pending
5673,73.12,Cash,Pending
5674,67.97,Cash,Pending
5675,134.3,Card,Paid
5676,83.75,Card,Pending
5677,48.96,Card,Pending
5678,699.47,Cash,Paid
5679,50.28,Card,Pending
5680,35.89,Cash,Pending
5681,434.81,Cash,Paid
5682,78.8,Card,Pending
5683,869.43,Wallet,Paid
5684,103.8,Cash,Paid
5685,978.89,Wallet,Paid
5686,254.43,Card,Paid
5687,81.1,Card,Pending
5688,199.76,Cash,Paid
5689,67.47,Card,Pending
5690,0.76,Card,Pending
5691,330.11,Card,Paid
5692,389.85,Cash,Paid
5693,33.26,Card,Pending
5694,62.19,Cash,Pending
5695,998.4,Cash,Paid
5696,18.74,Cash,Pending
5697,70.22,Cash,Pending
5698,16.29,Cash,Pending
5699,628.14,Cash,Paid
5700,80.87,Cash,Pending
5701,494.94,Wallet,Paid
5702,77.3,Wallet,Paid
5703,84.34,Cash,Pending
5704,83.73,Card,Pending
5705,664.05,Cash,Paid
5706,45.66,Card,Pending
5707,40.44,Card,Pending
5708,956.83,Wallet,Paid
5709,465.74,Card,Paid
5710,43.68,Cash,Pending
5711,8.02,Card,Pending
5712,48.93,Card,Pending
5713,99.36,Card,Pending
5714,345.07,Card,Paid
5715,846.24,Card,Paid
5716,44.97,Cash,Pending
5717,950.13,Card,Paid
5718,89.24,Card,Pending
5719,99.46,Cash,Pending
5720,29.3,Cash,Pending
5721,254.88,Wallet,Paid
5722,799.01,Cash,Paid
5723,530.45,Cash,Paid
5724,78.35,Cash,Pending
5725,61.59,Card,Pending
5726,384.17,Card,Paid
5727,66.75,Card,Pending
5728,44.74,Cash,Pending
5729,32.47,Card,Pending
5730,26.36,Card,Pending
5731,10.81,Card,Pending
5732,85.06,Cash,Pending
5733,19.76,Cash,Pending
5734,301.46,Wallet,Paid
5735,403.05,Card,Paid
5736,31.11,Card,Pending
5737,35.58,Card,Pending
5738,32.1,Cash,Pending
5739,6.72,Cash,Pending
5740,596.24,Cash,Paid
5741,52.81,Cash,Pending
5742,42.23,Cash,Pending
5743,15.31,Card,Pending
5744,45.09,Cash,Pending
5745,40.54,Cash,Pending
5746,19.51,Cash,Pending
5747,90.27,Cash,Pending
5748,59.91,Cash,Pending
5749,6.95,Cash,Pending
5750,67.92,Cash,Pending
5751,83.87,Cash,Pending
5752,44.01,Card,Pending
5753,143.9,Wallet,Paid
5754,291.75,Cash,Paid
5755,34.71,Cash,Pending
5756,8.71,Card,Pending
5757,708.34,Cash,Paid
5758,199.49,Cash,Paid
5759,56.04,Cash,Pending
5760,97.71,Cash,Pending
5761,17.13,Card,Pending
5762,35.07,Cash,Pending
5763,19.98,Cash,Pending
5764,641.87,Cash,Paid
5765,72.93,Cash,Pending
5766,304.33,Wallet,Paid
5767,400.97,Cash,Paid
5768,951.76,Cash,Paid
5769,63.85,Card,Pending
5770,95.58,Card,Pending
5771,52.05,Cash,Pending
5772,56.12,Cash,Pending
5773,11.6,Card,Pending
5774,178.09,Card,Paid
5775,43.21,Cash,Pending
5776,81.62,Card,Pending
5777,672.49,Card,Paid
5778,54.99,Cash,Pending
5779,611.2,Card,Paid
5780,6.58,Card,Pending
5781,68.62,Card,Pending
5782,83.23,Cash,Pending
5783,45.05,Card,Pending
5784,16.07,Cash,Pending
5785,837.86,Cash,Paid
5786,22.45,Cash,Pending
5787,39.23,Cash,Pending
5788,13.8,Cash,Pending
5789,152.87,Cash,Paid
5790,948.33,Card,Paid
5791,3.36,Cash,Pending
5792,28.97,Card,Pending
5793,54.41,Card,Pending
5794,23.02,Card,Pending
5795,51.04,Card,Pending
5796,13.57,Card,Pending
5797,72.82,Cash,Pending
5798,4.65,Cash,Pending
5799,56.51,Card,Pending
5800,76.8,Cash,Pending
5801,647.02,Card,Paid
5802,694.96,Cash,Paid
5803,451.79,Wallet,Paid
5804,349.75,Cash,Paid
5805,91.89,Card,Pending
5806,47.87,Card,Pending
5807,65.66,Card,Pending
5808,462.56,Wallet,Paid
5809,94.85,Cash,Pending
5810,701.8,Card,Paid
5811,991.54,Cash,Paid
5812,434.86,Wallet,Paid
5813,33.83,Card,Pending
5814,78.63,Card,Pending
5815,26.58,Cash,Pending
5816,322.53,Cash,Paid
5817,90.14,Card,Pending
5818,29.14,Card,Pending
5819,22.21,Card,Pending
5820,581.06,Wallet,Paid
5821,29.29,Cash,Pending
5822,17.21,Card,Pending
5823,890.26,Card,Paid
5824,897.17,Card,Paid
5825,950.53,Card,Paid
5826,94.07,Cash,Pending
5827,950.86,Card,Paid
5828,36.89,Card,Pending
5829,846.06,Cash,Paid
5830,69.52,Cash,Pending
5831,914.23,Cash,Paid
5832,7.86,Card,Pending
5833,954.64,Cash,Paid
5834,55.28,Card,Pending
5835,2.39,Card,Pending
5836,21.46,Card,Pending
5837,96.41,Card,Pending
5838,41.67,Card,Pending
5839,91.86,Cash,Pending
5840,0.13,Card,Pending
5841,670.12,Card,Paid
5842,50.49,Cash,Pending
5843,462.59,Wallet,Paid
5844,23.63,Cash,Pending
5845,81.68,Cash,Pending
5846,245.7,Wallet,Paid
5847,18.48,Card,Pending
5848,60.99,Cash,Paid
5849,33.19,Card,Pending
5850,8.21,Cash,Pending
5851,424.62,Card,Paid
5852,92.08,Cash,Pending
5853,32.75,Card,Pending
5854,11.74,Cash,Pending
5855,9.85,Card,Pending
5856,1.04,Card,Pending
5857,96.53,Card,Pending
5858,295.75,Card,Paid
5859,157.98,Wallet,Paid
5860,78.32,Card,Pending
5861,11.68,Cash,Pending
5862,6.86,Card,Pending
5863,942.05,Card,Paid
5864,37.42,Cash,Pending
5865,24.11,Cash,Pending
5866,977.75,Cash,Paid
5867,42.0,Cash,Pending
5868,86.53,Cash,Pending
5869,43.47,Card,Pending
5870,93.43,Card,Pending
5871,789.07,Wallet,Paid
5872,0.98,Cash,Pending
5873,23.1,Card,Pending
5874,16.0,Card,Pending
5875,870.93,Wallet,Paid
5876,291.13,Card,Paid
5877,59.75,Cash,Pending
5878,80.18,Cash,Pending
5879,971.86,Wallet,Paid
5880,51.61,Card,Pending
5881,6.23,Card,Pending
5882,58.32,Cash,Pending
5883,39.31,Cash,Pending
5884,31.68,Card,Pending
5885,43.56,Cash,Pending
5886,79.18,Card,Pending
5887,765.05,Cash,Paid
5888,79.41,Card,Pending
5889,498.85,Card,Paid
5890,915.71,Cash,Paid
5891,861.42,Cash,Paid
5892,29.03,Card,Pending
5893,79.24,Card,Pending
5894,96.12,Card,Pending
5895,39.34,Cash,Pending
5896,20.02,Card,Pending
5897,503.02,Card,Paid
5898,929.29,Wallet,Paid
5899,78.28,Card,Pending
5900,232.65,Card,Paid
5901,59.03,Card,Pending
5902,70.88,Wallet,Paid
5903,86.22,Card,Pending
5904,46.46,Cash,Pending
5905,46.89,Card,Pending
5906,15.41,Cash,Pending
5907,62.09,Cash,Pending
5908,49.75,Card,Pending
5909,74.51,Cash,Pending
5910,29.7,Cash,Pending
5911,950.9,Wallet,Paid
5912,320.67,Card,Paid
5913,92.3,Cash,Pending
5914,52.77,Cash,Pending
5915,95.45,Cash,Pending
5916,460.44,Wallet,Paid
5917,978.31,Wallet,Paid
5918,33.71,Card,Pending
5919,14.89,Card,Pending
5920,16.13,Cash,Pending
5921,39.05,Cash,Pending
5922,666.22,Wallet,Paid
5923,97.13,Cash,Pending
5924,155.34,Wallet,Paid
5925,97.87,Cash,Paid
5926,77.36,Card,Pending
5927,25.2,Card,Pending
5928,176.93,Wallet,Paid
5929,94.16,Cash,Pending
5930,65.06,Cash,Pending
5931,964.19,Wallet,Paid
5932,36.47,Card,Pending
5933,78.66,Cash,Pending
5934,228.85,Wallet,Paid
5935,10.73,Card,Pending
5936,969.88,Wallet,Paid
5937,558.41,Cash,Paid
5938,43.78,Card,Pending
5939,912.35,Cash,Paid
5940,10.13,Card,Pending
5941,2.6,Card,Pending
5942,62.17,Cash,Pending
5943,69.04,Card,Pending
5944,93.72,Cash,Pending
5945,46.75,Cash,Pending
5946,59.94,Cash,Pending
5947,37.92,Card,Pending
5948,73.46,Cash,Pending
5949,897.86,Wallet,Paid
5950,90.13,Cash,Pending
5951,40.8,Card,Pending
5952,18.38,Card,Pending
5953,727.4,Wallet,Paid
5954,5.56,Card,Pending
5955,732.16,Cash,Paid
5956,7.46,Cash,Pending
5957,78.24,Cash,Pending
5958,39.56,Cash,Pending
5959,18.67,Card,Pending
5960,560.2,Card,Paid
5961,1.13,Card,Pending
5962,444.0,Cash,Paid
5963,50.73,Cash,Pending
5964,81.07,Cash,Pending
5965,43.78,Card,Pending
5966,90.29,Card,Pending
5967,95.51,Wallet,Paid
5968,513.42,Card,Paid
5969,70.51,Cash,Pending
5970,63.44,Card,Pending
5971,799.41,Card,Paid
5972,51.61,Card,Pending
5973,306.29,Wallet,Paid
5974,706.33,Card,Paid
5975,804.66,Wallet,Paid
5976,269.29,Card,Paid
5977,555.79,Wallet,Paid
5978,412.0,Card,Paid
5979,30.83,Cash,Pending
5980,0.5,Cash,Pending
5981,953.64,Wallet,Paid
5982,631.81,Card,Paid
5983,27.45,Card,Pending
5984,20.14,Card,Pending
5985,89.88,Card,Pending
5986,68.79,Card,Pending
5987,56.55,Cash,Pending
5988,68.64,Card,Pending
5989,26.42,Cash,Pending
5990,23.17,Cash,Pending
5991,89.41,Cash,Pending
5992,54.57,Cash,Pending
5993,28.75,Cash,Pending
5994,654.96,Card,Paid
5995,2.34,Card,Pending
5996,373.6,Card,Paid
5997,874.07,Card,Paid
5998,537.03,Card,Paid
5999,35.63,Cash,Pending
6000,413.63,Wallet,Paid
6001,148.53,Wallet,Paid
6002,26.29,Cash,Pending
6003,273.37,Card,Paid
6004,421.8,Cash,Paid
6005,37.63,Cash,Pending
6006,641.46,Card,Paid
6007,52.35,Cash,Pending
6008,45.85,Cash,Pending
6009,33.81,Cash,Pending
6010,810.31,Card,Paid
6011,30.49,Cash,Pending
6012,86.1,Cash,Pending
6013,17.96,Card,Pending
6014,652.21,Wallet,Paid
6015,37.7,Cash,Pending
6016,625.09,Cash,Paid
6017,644.63,Cash,Paid
6018,52.65,Card,Pending
6019,27.17,Cash,Pending
6020,77.4,Cash,Pending
6021,61.04,Cash,Pending
6022,61.02,Card,Pending
6023,5.32,Card,Pending
6024,54.77,Card,Pending
6025,57.67,Cash,Pending
6026,371.73,Cash,Paid
6027,40.13,Card,Pending
6028,480.48,Cash,Paid
6029,89.63,Cash,Pending
6030,3.17,Card,Pending
6031,7.24,Cash,Pending
6032,29.99,Card,Pending
6033,33.95,Card,Pending
6034,611.55,Wallet,Paid
6035,97.0,Cash,Pending
6036,1.2,Cash,Pending
6037,107.58,Cash,Paid
6038,25.91,Cash,Pending
6039,48.68,Cash,Pending
6040,55.92,Card,Pending
6041,632.14,Wallet,Paid
6042,91.45,Card,Pending
6043,20.9,Cash,Pending
6044,14.27,Card,Pending
6045,48.85,Cash,Pending
6046,69.98,Card,Pending
6047,0.64,Card,Pending
6048,281.88,Wallet,Paid
6049,10.1,Card,Pending
6050,116.56,Wallet,Paid
6051,405.68,Card,Paid
6052,71.78,Cash,Pending
6053,448.4,Cash,Paid
6054,87.73,Card,Pending
6055,69.79,Cash,Pending
6056,26.44,Card,Pending
6057,97.8,Cash,Pending
6058,88.87,Cash,Pending
6059,4.61,Card,Pending
6060,226.84,Wallet,Paid
6061,37.36,Cash,Pending
6062,479.58,Wallet,Paid
6063,11.41,Cash,Pending
6064,22.68,Cash,Pending
6065,40.89,Cash,Pending
6066,41.86,Cash,Pending
6067,617.9,Wallet,Paid
6068,444.4,Wallet,Paid
6069,90.6,Cash,Pending
6070,65.91,Card,Pending
6071,342.36,Cash,Paid
6072,28.72,Cash,Pending
6073,64.97,Cash,Pending
6074,21.96,Cash,Pending
6075,66.61,Card,Pending
6076,435.24,Cash,Paid
6077,21.72,Cash,Pending
6078,30.09,Card,Pending
6079,30.66,Card,Pending
6080,94.97,Card,Pending
6081,97.05,Cash,Pending
6082,955.25,Cash,Paid
6083,55.09,Card,Pending
6084,73.67,Cash,Pending
6085,46.71,Cash,Pending
6086,717.61,Wallet,Paid
6087,816.99,Wallet,Paid
6088,479.19,Wallet,Paid
6089,45.71,Cash,Pending
6090,580.89,Wallet,Paid
6091,63.41,Card,Pending
6092,10.01,Card,Pending
6093,99.59,Card,Pending
6094,61.72,Cash,Pending
6095,61.59,Cash,Pending
6096,43.54,Cash,Pending
6097,592.51,Wallet,Paid
6098,761.61,Wallet,Paid
6099,607.03,Card,Paid
6100,81.01,Cash,Pending
6101,2.98,Cash,Pending
6102,20.59,Card,Pending
6103,205.28,Cash,Paid
6104,30.23,Cash,Pending
6105,11.86,Card,Pending
6106,93.19,Cash,Pending
6107,24.24,Cash,Pending
6108,24.38,Cash,Pending
6109,547.42,Cash,Paid
6110,701.17,Wallet,Paid
6111,98.76,Cash,Pending
6112,254.43,Card,Paid
6113,710.53,Wallet,Paid
6114,778.79,Wallet,Paid
6115,314.84,Cash,Paid
6116,48.76,Cash,Pending
6117,4.44,Card,Pending
6118,9.95,Card,Pending
6119,18.64,Card,Pending
6120,845.81,Cash,Paid
6121,87.42,Cash,Pending
6122,64.98,Cash,Pending
6123,41.18,Cash,Pending
6124,73.9,Cash,Pending
6125,22.78,Card,Pending
6126,75.36,Card,Pending
6127,12.94,Cash,Pending
6128,551.88,Wallet,Paid
6129,2.03,Cash,Pending
6130,312.74,Wallet,Paid
6131,58.81,Cash,Pending
6132,338.84,Wallet,Paid
6133,14.71,Cash,Pending
6134,211.13,Card,Paid
6135,14.66,Card,Pending
6136,93.19,Cash,Pending
6137,52.81,Cash,Pending
6138,6.92,Card,Pending
6139,791.03,Wallet,Paid
6140,29.16,Cash,Pending
6141,33.99,Cash,Pending
6142,624.98,Card,Paid
6143,94.3,Card,Pending
6144,416.55,Cash,Paid
6145,7.4,Cash,Pending
6146,25.27,Cash,Pending
6147,33.82,Cash,Pending
6148,60.11,Cash,Pending
6149,25.92,Cash,Pending
6150,60.45,Cash,Pending
6151,77.9,Cash,Pending
6152,36.7,Card,Pending
6153,280.09,Wallet,Paid
6154,47.83,Cash,Pending
6155,77.26,Card,Pending
6156,16.63,Card,Pending
6157,83.71,Cash,Pending
6158,89.55,Cash,Pending
6159,57.18,Card,Pending
6160,31.78,Cash,Pending
6161,44.38,Card,Pending
6162,85.72,Cash,Pending
6163,55.19,Card,Paid
6164,70.15,Card,Pending
6165,87.75,Cash,Pending
6166,39.6,Cash,Pending
6167,1.24,Cash,Pending
6168,66.46,Card,Pending
6169,832.1,Wallet,Paid
6170,28.73,Card,Pending
6171,70.94,Card,Pending
6172,66.93,Card,Pending
6173,42.25,Cash,Pending
6174,517.38,Card,Paid
6175,74.35,Card,Pending
6176,75.54,Cash,Pending
6177,57.81,Cash,Pending
6178,20.32,Card,Pending
6179,358.26,Card,Paid
6180,43.54,Card,Pending
